date,measure,tax,scope,netto_koncepcio,value,period,incl_kozfoglalk
2025-03,atlag,netto,nonprofit,,479900,monthly,True
2025-03,atlag,netto,vallalkozas,,502000,monthly,True
2025-03,kvintilis_1,brutto,nemzetgazdasag,,293133,cumulative,True
2025-03,kvintilis_2,brutto,nemzetgazdasag,,406428,cumulative,True
2025-03,kvintilis_3,brutto,nemzetgazdasag,,541879,cumulative,True
2025-03,kvintilis_4,brutto,nemzetgazdasag,,722254,cumulative,True
2025-03,kvintilis_5,brutto,nemzetgazdasag,,1430514,cumulative,True
2025-03,median,brutto,nemzetgazdasag,,550000,monthly,True
2025-03,median,netto,nemzetgazdasag,,381700,monthly,True
2025-03,rendsz,brutto,koltsegvetes,,647000,monthly,True
2025-03,rendsz,brutto,nemzetgazdasag,,648700,monthly,True
2025-03,rendsz,brutto,nonprofit,,681400,monthly,True
2025-03,rendsz,brutto,vallalkozas,,645800,monthly,True
2025-04,atlag,brutto,adminisztrativ_szolgaltatasok,,582200,monthly,False
2025-04,atlag,brutto,banyaszat,,783000,monthly,False
2025-04,atlag,brutto,egeszsegugyi_szocialis_ellatas,,758300,monthly,False
2025-04,atlag,brutto,egyeb_szolgaltatas,,528400,monthly,False
2025-04,atlag,brutto,energiaipar,,1111700,monthly,False
2025-04,atlag,brutto,epitoipar,,536600,monthly,False
2025-04,atlag,brutto,feldolgozoipar,,741700,monthly,False
2025-04,atlag,brutto,informacio_kommunikacio,,1145100,monthly,False
2025-04,atlag,brutto,ingatlanugyletek,,633900,monthly,False
2025-04,atlag,brutto,kereskedelem,,617500,monthly,False
2025-04,atlag,brutto,koltsegvetes,,678600,monthly,True
2025-04,atlag,brutto,kozfoglalk,,144800,monthly,True
2025-04,atlag,brutto,kozigazgatas,,771200,monthly,False
2025-04,atlag,brutto,mezogazdasag,,536400,monthly,False
2025-04,atlag,brutto,muveszet_szabadido,,631000,monthly,False
2025-04,atlag,brutto,nem_kozfoglalk,,720100,monthly,False
2025-04,atlag,brutto,nemzetgazdasag,,708300,monthly,True
2025-04,atlag,brutto,nonprofit,,710900,monthly,True
2025-04,atlag,brutto,oktatas,,722600,monthly,False
2025-04,atlag,brutto,penzugyi_szolgaltatas,,1302600,monthly,False
2025-04,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,455800,monthly,False
2025-04,atlag,brutto,szallitas_raktarozas,,667800,monthly,False
2025-04,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,904800,monthly,False
2025-04,atlag,brutto,vallalkozas,,716500,monthly,True
2025-04,atlag,brutto,viz_es_hulladekgazdalkodas,,719900,monthly,False
2025-04,atlag,netto,koltsegvetes,,465700,monthly,True
2025-04,atlag,netto,kozfoglalk,,107500,monthly,True
2025-04,atlag,netto,nem_kozfoglalk,,494500,monthly,False
2025-04,atlag,netto,nemzetgazdasag,,486500,monthly,True
2025-04,atlag,netto,nonprofit,,491800,monthly,True
2025-04,atlag,netto,vallalkozas,,491900,monthly,True
2025-04,kvintilis_1,brutto,nemzetgazdasag,,294164,cumulative,True
2025-04,kvintilis_2,brutto,nemzetgazdasag,,409382,cumulative,True
2025-04,kvintilis_3,brutto,nemzetgazdasag,,547592,cumulative,True
2025-04,kvintilis_4,brutto,nemzetgazdasag,,731094,cumulative,True
2025-04,kvintilis_5,brutto,nemzetgazdasag,,1447462,cumulative,True
2025-04,median,brutto,nemzetgazdasag,,564800,monthly,True
2025-04,median,netto,nemzetgazdasag,,392700,monthly,True
2025-04,rendsz,brutto,koltsegvetes,,656000,monthly,True
2025-04,rendsz,brutto,nemzetgazdasag,,657800,monthly,True
2025-04,rendsz,brutto,nonprofit,,692900,monthly,True
2025-04,rendsz,brutto,vallalkozas,,654600,monthly,True
2025-05,atlag,brutto,adminisztrativ_szolgaltatasok,,589500,monthly,False
2025-05,atlag,brutto,banyaszat,,793300,monthly,False
2025-05,atlag,brutto,egeszsegugyi_szocialis_ellatas,,759300,monthly,False
2025-05,atlag,brutto,egyeb_szolgaltatas,,535400,monthly,False
2025-05,atlag,brutto,energiaipar,,1404900,monthly,False
2025-05,atlag,brutto,epitoipar,,550100,monthly,False
2025-05,atlag,brutto,feldolgozoipar,,743200,monthly,False
2025-05,atlag,brutto,informacio_kommunikacio,,1114200,monthly,False
2025-05,atlag,brutto,ingatlanugyletek,,619900,monthly,False
2025-05,atlag,brutto,kereskedelem,,608700,monthly,False
2025-05,atlag,brutto,koltsegvetes,,670300,monthly,True
2025-05,atlag,brutto,kozfoglalk,,143900,monthly,True
2025-05,atlag,brutto,kozigazgatas,,748700,monthly,False
2025-05,atlag,brutto,mezogazdasag,,541700,monthly,False
2025-05,atlag,brutto,muveszet_szabadido,,653800,monthly,False
2025-05,atlag,brutto,nem_kozfoglalk,,714700,monthly,False
2025-05,atlag,brutto,nemzetgazdasag,,702800,monthly,True
2025-05,atlag,brutto,nonprofit,,710300,monthly,True
2025-05,atlag,brutto,oktatas,,720500,monthly,False
2025-05,atlag,brutto,penzugyi_szolgaltatas,,1203400,monthly,False
2025-05,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,446700,monthly,False
2025-05,atlag,brutto,szallitas_raktarozas,,645600,monthly,False
2025-05,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,884200,monthly,False
2025-05,atlag,brutto,vallalkozas,,711300,monthly,True
2025-05,atlag,brutto,viz_es_hulladekgazdalkodas,,686900,monthly,False
2025-05,atlag,netto,koltsegvetes,,460200,monthly,True
2025-05,atlag,netto,kozfoglalk,,107000,monthly,True
2025-05,atlag,netto,nem_kozfoglalk,,490900,monthly,False
2025-05,atlag,netto,nemzetgazdasag,,483000,monthly,True
2025-05,atlag,netto,nonprofit,,491700,monthly,True
2025-05,atlag,netto,vallalkozas,,488600,monthly,True
2025-05,kvintilis_1,brutto,nemzetgazdasag,,294561,cumulative,True
2025-05,kvintilis_2,brutto,nemzetgazdasag,,411097,cumulative,True
2025-05,kvintilis_3,brutto,nemzetgazdasag,,550875,cumulative,True
2025-05,kvintilis_4,brutto,nemzetgazdasag,,735329,cumulative,True
2025-05,kvintilis_5,brutto,nemzetgazdasag,,1452927,cumulative,True
2025-05,median,brutto,nemzetgazdasag,,562300,monthly,True
2025-05,median,netto,nemzetgazdasag,,391200,monthly,True
2025-05,rendsz,brutto,koltsegvetes,,656400,monthly,True
2025-05,rendsz,brutto,nemzetgazdasag,,660000,monthly,True
2025-05,rendsz,brutto,nonprofit,,691800,monthly,True
2025-05,rendsz,brutto,vallalkozas,,657700,monthly,True
2025-06,atlag,brutto,adminisztrativ_szolgaltatasok,,580200,monthly,False
2025-06,atlag,brutto,banyaszat,,812800,monthly,False
2025-06,atlag,brutto,egeszsegugyi_szocialis_ellatas,,769900,monthly,False
2025-06,atlag,brutto,egyeb_szolgaltatas,,546300,monthly,False
2025-06,atlag,brutto,energiaipar,,956800,monthly,False
2025-06,atlag,brutto,epitoipar,,560900,monthly,False
2025-06,atlag,brutto,feldolgozoipar,,735100,monthly,False
2025-06,atlag,brutto,informacio_kommunikacio,,1100100,monthly,False
2025-06,atlag,brutto,ingatlanugyletek,,647000,monthly,False
2025-06,atlag,brutto,kereskedelem,,617600,monthly,False
2025-06,atlag,brutto,koltsegvetes,,695200,monthly,True
2025-06,atlag,brutto,kozfoglalk,,144300,monthly,True
2025-06,atlag,brutto,kozigazgatas,,795500,monthly,False
2025-06,atlag,brutto,mezogazdasag,,553100,monthly,False
2025-06,atlag,brutto,muveszet_szabadido,,677900,monthly,False
2025-06,atlag,brutto,nem_kozfoglalk,,716200,monthly,False
2025-06,atlag,brutto,nemzetgazdasag,,704400,monthly,True
2025-06,atlag,brutto,nonprofit,,730000,monthly,True
2025-06,atlag,brutto,oktatas,,740100,monthly,False
2025-06,atlag,brutto,penzugyi_szolgaltatas,,1116800,monthly,False
2025-06,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,454300,monthly,False
2025-06,atlag,brutto,szallitas_raktarozas,,659200,monthly,False
2025-06,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,879900,monthly,False
2025-06,atlag,brutto,vallalkozas,,704300,monthly,True
2025-06,atlag,brutto,viz_es_hulladekgazdalkodas,,687900,monthly,False
2025-06,atlag,netto,koltsegvetes,,477000,monthly,True
2025-06,atlag,netto,kozfoglalk,,107200,monthly,True
2025-06,atlag,netto,nem_kozfoglalk,,492200,monthly,False
2025-06,atlag,netto,nemzetgazdasag,,484200,monthly,True
2025-06,atlag,netto,nonprofit,,505500,monthly,True
2025-06,atlag,netto,vallalkozas,,484100,monthly,True
2025-06,kvintilis_1,brutto,nemzetgazdasag,,294846,cumulative,True
2025-06,kvintilis_2,brutto,nemzetgazdasag,,412539,cumulative,True
2025-06,kvintilis_3,brutto,nemzetgazdasag,,553796,cumulative,True
2025-06,kvintilis_4,brutto,nemzetgazdasag,,740077,cumulative,True
2025-06,kvintilis_5,brutto,nemzetgazdasag,,1455149,cumulative,True
2025-06,median,brutto,nemzetgazdasag,,567700,monthly,True
2025-06,median,netto,nemzetgazdasag,,395000,monthly,True
2025-06,rendsz,brutto,koltsegvetes,,658300,monthly,True
2025-06,rendsz,brutto,nemzetgazdasag,,655600,monthly,True
2025-06,rendsz,brutto,nonprofit,,698100,monthly,True
2025-06,rendsz,brutto,vallalkozas,,650400,monthly,True
2025-07,atlag,brutto,adminisztrativ_szolgaltatasok,,574700,monthly,False
2025-07,atlag,brutto,banyaszat,,834900,monthly,False
2025-07,atlag,brutto,egeszsegugyi_szocialis_ellatas,,767300,monthly,False
2025-07,atlag,brutto,egyeb_szolgaltatas,,544700,monthly,False
2025-07,atlag,brutto,energiaipar,,991900,monthly,False
2025-07,atlag,brutto,epitoipar,,550600,monthly,False
2025-07,atlag,brutto,feldolgozoipar,,728900,monthly,False
2025-07,atlag,brutto,informacio_kommunikacio,,1091900,monthly,False
2025-07,atlag,brutto,ingatlanugyletek,,611200,monthly,False
2025-07,atlag,brutto,kereskedelem,,607500,monthly,False
2025-07,atlag,brutto,koltsegvetes,,691700,monthly,True
2025-07,atlag,brutto,kozfoglalk,,144100,monthly,True
2025-07,atlag,brutto,kozigazgatas,,779700,monthly,False
2025-07,atlag,brutto,mezogazdasag,,561700,monthly,False
2025-07,atlag,brutto,muveszet_szabadido,,632600,monthly,False
2025-07,atlag,brutto,nem_kozfoglalk,,705200,monthly,False
2025-07,atlag,brutto,nemzetgazdasag,,693700,monthly,True
2025-07,atlag,brutto,nonprofit,,709600,monthly,True
2025-07,atlag,brutto,oktatas,,737000,monthly,False
2025-07,atlag,brutto,penzugyi_szolgaltatas,,1080100,monthly,False
2025-07,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,442000,monthly,False
2025-07,atlag,brutto,szallitas_raktarozas,,632800,monthly,False
2025-07,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,862100,monthly,False
2025-07,atlag,brutto,vallalkozas,,692700,monthly,True
2025-07,atlag,brutto,viz_es_hulladekgazdalkodas,,653600,monthly,False
2025-07,atlag,netto,koltsegvetes,,477500,monthly,True
2025-07,atlag,netto,kozfoglalk,,107900,monthly,True
2025-07,atlag,netto,nem_kozfoglalk,,487200,monthly,False
2025-07,atlag,netto,nemzetgazdasag,,479500,monthly,True
2025-07,atlag,netto,nonprofit,,493600,monthly,True
2025-07,atlag,netto,vallalkozas,,478600,monthly,True
2025-07,kvintilis_1,brutto,nemzetgazdasag,,295137,cumulative,True
2025-07,kvintilis_2,brutto,nemzetgazdasag,,413900,cumulative,True
2025-07,kvintilis_3,brutto,nemzetgazdasag,,556233,cumulative,True
2025-07,kvintilis_4,brutto,nemzetgazdasag,,742547,cumulative,True
2025-07,kvintilis_5,brutto,nemzetgazdasag,,1449583,cumulative,True
2025-07,median,brutto,nemzetgazdasag,,570000,monthly,True
2025-07,median,netto,nemzetgazdasag,,399000,monthly,True
2025-07,rendsz,brutto,koltsegvetes,,669900,monthly,True
2025-07,rendsz,brutto,nemzetgazdasag,,656600,monthly,True
2025-07,rendsz,brutto,nonprofit,,684400,monthly,True
2025-07,rendsz,brutto,vallalkozas,,649900,monthly,True
2025-08,atlag,brutto,adminisztrativ_szolgaltatasok,,576000,monthly,False
2025-08,atlag,brutto,banyaszat,,820000,monthly,False
2025-08,atlag,brutto,egeszsegugyi_szocialis_ellatas,,761000,monthly,False
2025-08,atlag,brutto,egyeb_szolgaltatas,,536000,monthly,False
2025-08,atlag,brutto,energiaipar,,1019500,monthly,False
2025-08,atlag,brutto,epitoipar,,544800,monthly,False
2025-08,atlag,brutto,feldolgozoipar,,710700,monthly,False
2025-08,atlag,brutto,informacio_kommunikacio,,1069700,monthly,False
2025-08,atlag,brutto,ingatlanugyletek,,606700,monthly,False
2025-08,atlag,brutto,kereskedelem,,606900,monthly,False
2025-08,atlag,brutto,koltsegvetes,,669700,monthly,True
2025-08,atlag,brutto,kozfoglalk,,143800,monthly,True
2025-08,atlag,brutto,kozigazgatas,,749200,monthly,False
2025-08,atlag,brutto,mezogazdasag,,540500,monthly,False
2025-08,atlag,brutto,muveszet_szabadido,,658700,monthly,False
2025-08,atlag,brutto,nem_kozfoglalk,,694400,monthly,False
2025-08,atlag,brutto,nemzetgazdasag,,683300,monthly,True
2025-08,atlag,brutto,nonprofit,,702800,monthly,True
2025-08,atlag,brutto,oktatas,,711000,monthly,False
2025-08,atlag,brutto,penzugyi_szolgaltatas,,1062000,monthly,False
2025-08,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,448900,monthly,False
2025-08,atlag,brutto,szallitas_raktarozas,,636900,monthly,False
2025-08,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,845700,monthly,False
2025-08,atlag,brutto,vallalkozas,,685100,monthly,True
2025-08,atlag,brutto,viz_es_hulladekgazdalkodas,,658700,monthly,False
2025-08,atlag,netto,koltsegvetes,,462600,monthly,True
2025-08,atlag,netto,kozfoglalk,,107700,monthly,True
2025-08,atlag,netto,nem_kozfoglalk,,480100,monthly,False
2025-08,atlag,netto,nemzetgazdasag,,472600,monthly,True
2025-08,atlag,netto,nonprofit,,489300,monthly,True
2025-08,atlag,netto,vallalkozas,,473600,monthly,True
2025-08,kvintilis_1,brutto,nemzetgazdasag,,295273,cumulative,True
2025-08,kvintilis_2,brutto,nemzetgazdasag,,414632,cumulative,True
2025-08,kvintilis_3,brutto,nemzetgazdasag,,557363,cumulative,True
2025-08,kvintilis_4,brutto,nemzetgazdasag,,743236,cumulative,True
2025-08,kvintilis_5,brutto,nemzetgazdasag,,1441009,cumulative,True
2025-08,median,brutto,nemzetgazdasag,,563400,monthly,True
2025-08,median,netto,nemzetgazdasag,,394300,monthly,True
2025-08,rendsz,brutto,koltsegvetes,,661600,monthly,True
2025-08,rendsz,brutto,nemzetgazdasag,,654700,monthly,True
2025-08,rendsz,brutto,nonprofit,,678200,monthly,True
2025-08,rendsz,brutto,vallalkozas,,650200,monthly,True
2025-09,atlag,brutto,adminisztrativ_szolgaltatasok,,571400,monthly,False
2025-09,atlag,brutto,banyaszat,,769000,monthly,False
2025-09,atlag,brutto,egeszsegugyi_szocialis_ellatas,,759800,monthly,False
2025-09,atlag,brutto,egyeb_szolgaltatas,,539100,monthly,False
2025-09,atlag,brutto,energiaipar,,934300,monthly,False
2025-09,atlag,brutto,epitoipar,,545600,monthly,False
2025-09,atlag,brutto,feldolgozoipar,,713400,monthly,False
2025-09,atlag,brutto,informacio_kommunikacio,,1073500,monthly,False
2025-09,atlag,brutto,ingatlanugyletek,,610500,monthly,False
2025-09,atlag,brutto,kereskedelem,,604800,monthly,False
2025-09,atlag,brutto,koltsegvetes,,691900,monthly,True
2025-09,atlag,brutto,kozfoglalk,,143100,monthly,True
2025-09,atlag,brutto,kozigazgatas,,789800,monthly,False
2025-09,atlag,brutto,mezogazdasag,,541600,monthly,False
2025-09,atlag,brutto,muveszet_szabadido,,647900,monthly,False
2025-09,atlag,brutto,nem_kozfoglalk,,698300,monthly,False
2025-09,atlag,brutto,nemzetgazdasag,,687100,monthly,True
2025-09,atlag,brutto,nonprofit,,700300,monthly,True
2025-09,atlag,brutto,oktatas,,701100,monthly,False
2025-09,atlag,brutto,penzugyi_szolgaltatas,,1044200,monthly,False
2025-09,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,444800,monthly,False
2025-09,atlag,brutto,szallitas_raktarozas,,623700,monthly,False
2025-09,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,903000,monthly,False
2025-09,atlag,brutto,vallalkozas,,684300,monthly,True
2025-09,atlag,brutto,viz_es_hulladekgazdalkodas,,654600,monthly,False
2025-09,atlag,netto,koltsegvetes,,477600,monthly,True
2025-09,atlag,netto,kozfoglalk,,107100,monthly,True
2025-09,atlag,netto,nem_kozfoglalk,,482700,monthly,False
2025-09,atlag,netto,nemzetgazdasag,,475100,monthly,True
2025-09,atlag,netto,nonprofit,,487800,monthly,True
2025-09,atlag,netto,vallalkozas,,473000,monthly,True
2025-09,kvintilis_1,brutto,nemzetgazdasag,,295256,cumulative,True
2025-09,kvintilis_2,brutto,nemzetgazdasag,,415299,cumulative,True
2025-09,kvintilis_3,brutto,nemzetgazdasag,,558688,cumulative,True
2025-09,kvintilis_4,brutto,nemzetgazdasag,,744171,cumulative,True
2025-09,kvintilis_5,brutto,nemzetgazdasag,,1435532,cumulative,True
2025-09,median,brutto,nemzetgazdasag,,568700,monthly,True
2025-09,median,netto,nemzetgazdasag,,397400,monthly,True
2025-09,rendsz,brutto,koltsegvetes,,664200,monthly,True
2025-09,rendsz,brutto,nemzetgazdasag,,660400,monthly,True
2025-09,rendsz,brutto,nonprofit,,689200,monthly,True
2025-09,rendsz,brutto,vallalkozas,,656300,monthly,True
2025-10,atlag,brutto,adminisztrativ_szolgaltatasok,,577900,monthly,False
2025-10,atlag,brutto,banyaszat,,783600,monthly,False
2025-10,atlag,brutto,egeszsegugyi_szocialis_ellatas,,757700,monthly,False
2025-10,atlag,brutto,egyeb_szolgaltatas,,533100,monthly,False
2025-10,atlag,brutto,energiaipar,,975300,monthly,False
2025-10,atlag,brutto,epitoipar,,546900,monthly,False
2025-10,atlag,brutto,feldolgozoipar,,721700,monthly,False
2025-10,atlag,brutto,informacio_kommunikacio,,1100800,monthly,False
2025-10,atlag,brutto,ingatlanugyletek,,608300,monthly,False
2025-10,atlag,brutto,kereskedelem,,610500,monthly,False
2025-10,atlag,brutto,koltsegvetes,,689300,monthly,True
2025-10,atlag,brutto,kozfoglalk,,143000,monthly,True
2025-10,atlag,brutto,kozigazgatas,,788100,monthly,False
2025-10,atlag,brutto,mezogazdasag,,550600,monthly,False
2025-10,atlag,brutto,muveszet_szabadido,,656800,monthly,False
2025-10,atlag,brutto,nem_kozfoglalk,,704200,monthly,False
2025-10,atlag,brutto,nemzetgazdasag,,692700,monthly,True
2025-10,atlag,brutto,nonprofit,,702900,monthly,True
2025-10,atlag,brutto,oktatas,,723000,monthly,False
2025-10,atlag,brutto,penzugyi_szolgaltatas,,1072400,monthly,False
2025-10,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,451800,monthly,False
2025-10,atlag,brutto,szallitas_raktarozas,,641500,monthly,False
2025-10,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,857800,monthly,False
2025-10,atlag,brutto,vallalkozas,,692700,monthly,True
2025-10,atlag,brutto,viz_es_hulladekgazdalkodas,,670700,monthly,False
2025-10,atlag,netto,koltsegvetes,,482300,monthly,True
2025-10,atlag,netto,kozfoglalk,,108800,monthly,True
2025-10,atlag,netto,nem_kozfoglalk,,490200,monthly,False
2025-10,atlag,netto,nemzetgazdasag,,482400,monthly,True
2025-10,atlag,netto,nonprofit,,496000,monthly,True
2025-10,atlag,netto,vallalkozas,,481000,monthly,True
2025-10,kvintilis_1,brutto,nemzetgazdasag,,295234,cumulative,True
2025-10,kvintilis_2,brutto,nemzetgazdasag,,416221,cumulative,True
2025-10,kvintilis_3,brutto,nemzetgazdasag,,560367,cumulative,True
2025-10,kvintilis_4,brutto,nemzetgazdasag,,745854,cumulative,True
2025-10,kvintilis_5,brutto,nemzetgazdasag,,1432274,cumulative,True
2025-10,median,brutto,nemzetgazdasag,,575000,monthly,True
2025-10,median,netto,nemzetgazdasag,,401100,monthly,True
2025-10,rendsz,brutto,koltsegvetes,,670800,monthly,True
2025-10,rendsz,brutto,nemzetgazdasag,,668000,monthly,True
2025-10,rendsz,brutto,nonprofit,,693000,monthly,True
2025-10,rendsz,brutto,vallalkozas,,664600,monthly,True
2025-11,atlag,brutto,adminisztrativ_szolgaltatasok,,616900,monthly,False
2025-11,atlag,brutto,banyaszat,,882000,monthly,False
2025-11,atlag,brutto,egeszsegugyi_szocialis_ellatas,,809500,monthly,False
2025-11,atlag,brutto,egyeb_szolgaltatas,,595600,monthly,False
2025-11,atlag,brutto,energiaipar,,1052100,monthly,False
2025-11,atlag,brutto,epitoipar,,607400,monthly,False
2025-11,atlag,brutto,feldolgozoipar,,816800,monthly,False
2025-11,atlag,brutto,informacio_kommunikacio,,1137000,monthly,False
2025-11,atlag,brutto,ingatlanugyletek,,667400,monthly,False
2025-11,atlag,brutto,kereskedelem,,660900,monthly,False
2025-11,atlag,brutto,koltsegvetes,,771700,monthly,True
2025-11,atlag,brutto,kozfoglalk,,144600,monthly,True
2025-11,atlag,brutto,kozigazgatas,,904400,monthly,False
2025-11,atlag,brutto,mezogazdasag,,564900,monthly,False
2025-11,atlag,brutto,muveszet_szabadido,,747000,monthly,False
2025-11,atlag,brutto,nem_kozfoglalk,,769200,monthly,False
2025-11,atlag,brutto,nemzetgazdasag,,756400,monthly,True
2025-11,atlag,brutto,nonprofit,,786400,monthly,True
2025-11,atlag,brutto,oktatas,,799200,monthly,False
2025-11,atlag,brutto,penzugyi_szolgaltatas,,1107600,monthly,False
2025-11,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,470100,monthly,False
2025-11,atlag,brutto,szallitas_raktarozas,,664100,monthly,False
2025-11,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,929200,monthly,False
2025-11,atlag,brutto,vallalkozas,,748800,monthly,True
2025-11,atlag,brutto,viz_es_hulladekgazdalkodas,,730100,monthly,False
2025-11,atlag,netto,koltsegvetes,,538900,monthly,True
2025-11,atlag,netto,kozfoglalk,,109200,monthly,True
2025-11,atlag,netto,nem_kozfoglalk,,534600,monthly,False
2025-11,atlag,netto,nemzetgazdasag,,525900,monthly,True
2025-11,atlag,netto,nonprofit,,553700,monthly,True
2025-11,atlag,netto,vallalkozas,,519200,monthly,True
2025-11,kvintilis_1,brutto,nemzetgazdasag,,295260,cumulative,True
2025-11,kvintilis_2,brutto,nemzetgazdasag,,417493,cumulative,True
2025-11,kvintilis_3,brutto,nemzetgazdasag,,563525,cumulative,True
2025-11,kvintilis_4,brutto,nemzetgazdasag,,751565,cumulative,True
2025-11,kvintilis_5,brutto,nemzetgazdasag,,1451412,cumulative,True
2025-11,median,brutto,nemzetgazdasag,,600000,monthly,True
2025-11,median,netto,nemzetgazdasag,,417900,monthly,True
2025-11,rendsz,brutto,koltsegvetes,,679100,monthly,True
2025-11,rendsz,brutto,nemzetgazdasag,,665100,monthly,True
2025-11,rendsz,brutto,nonprofit,,739500,monthly,True
2025-11,rendsz,brutto,vallalkozas,,653100,monthly,True
2025-12,atlag,brutto,adminisztrativ_szolgaltatasok,,630300,monthly,False
2025-12,atlag,brutto,banyaszat,,953000,monthly,False
2025-12,atlag,brutto,egeszsegugyi_szocialis_ellatas,,805200,monthly,False
2025-12,atlag,brutto,egyeb_szolgaltatas,,682300,monthly,False
2025-12,atlag,brutto,energiaipar,,1239700,monthly,False
2025-12,atlag,brutto,epitoipar,,632000,monthly,False
2025-12,atlag,brutto,feldolgozoipar,,811000,monthly,False
2025-12,atlag,brutto,informacio_kommunikacio,,1237400,monthly,False
2025-12,atlag,brutto,ingatlanugyletek,,755100,monthly,False
2025-12,atlag,brutto,kereskedelem,,681700,monthly,False
2025-12,atlag,brutto,koltsegvetes,,736900,monthly,True
2025-12,atlag,brutto,kozfoglalk,,144200,monthly,True
2025-12,atlag,brutto,kozigazgatas,,845500,monthly,False
2025-12,atlag,brutto,mezogazdasag,,660800,monthly,False
2025-12,atlag,brutto,muveszet_szabadido,,842600,monthly,False
2025-12,atlag,brutto,nem_kozfoglalk,,802800,monthly,False
2025-12,atlag,brutto,nemzetgazdasag,,789200,monthly,True
2025-12,atlag,brutto,nonprofit,,882300,monthly,True
2025-12,atlag,brutto,oktatas,,844400,monthly,False
2025-12,atlag,brutto,penzugyi_szolgaltatas,,1550300,monthly,False
2025-12,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,489800,monthly,False
2025-12,atlag,brutto,szallitas_raktarozas,,703700,monthly,False
2025-12,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,1014400,monthly,False
2025-12,atlag,brutto,vallalkozas,,794100,monthly,True
2025-12,atlag,brutto,viz_es_hulladekgazdalkodas,,903100,monthly,False
2025-12,atlag,netto,koltsegvetes,,515500,monthly,True
2025-12,atlag,netto,kozfoglalk,,109700,monthly,True
2025-12,atlag,netto,nem_kozfoglalk,,558200,monthly,False
2025-12,atlag,netto,nemzetgazdasag,,548900,monthly,True
2025-12,atlag,netto,nonprofit,,621100,monthly,True
2025-12,atlag,netto,vallalkozas,,550600,monthly,True
2025-12,kvintilis_1,brutto,nemzetgazdasag,,295318,cumulative,True
2025-12,kvintilis_2,brutto,nemzetgazdasag,,419065,cumulative,True
2025-12,kvintilis_3,brutto,nemzetgazdasag,,567114,cumulative,True
2025-12,kvintilis_4,brutto,nemzetgazdasag,,758571,cumulative,True
2025-12,kvintilis_5,brutto,nemzetgazdasag,,1477704,cumulative,True
2025-12,median,brutto,nemzetgazdasag,,607700,monthly,True
2025-12,median,netto,nemzetgazdasag,,427500,monthly,True
2025-12,rendsz,brutto,koltsegvetes,,672800,monthly,True
2025-12,rendsz,brutto,nemzetgazdasag,,683400,monthly,True
2025-12,rendsz,brutto,nonprofit,,734000,monthly,True
2025-12,rendsz,brutto,vallalkozas,,680900,monthly,True
2026-01,atlag,brutto,adminisztrativ_szolgaltatasok,,608600,monthly,False
2026-01,atlag,brutto,banyaszat,,827600,monthly,False
2026-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,,787000,monthly,False
2026-01,atlag,brutto,egyeb_szolgaltatas,,565600,monthly,False
2026-01,atlag,brutto,energiaipar,,986400,monthly,False
2026-01,atlag,brutto,epitoipar,,569300,monthly,False
2026-01,atlag,brutto,feldolgozoipar,,744300,monthly,False
2026-01,atlag,brutto,informacio_kommunikacio,,1153400,monthly,False
2026-01,atlag,brutto,ingatlanugyletek,,639600,monthly,False
2026-01,atlag,brutto,kereskedelem,,644100,monthly,False
2026-01,atlag,brutto,koltsegvetes,,1285700,monthly,True
2026-01,atlag,brutto,kozfoglalk,,157500,monthly,True
2026-01,atlag,brutto,kozigazgatas,,2276300,monthly,False
2026-01,atlag,brutto,mezogazdasag,,550400,monthly,False
2026-01,atlag,brutto,muveszet_szabadido,,681200,monthly,False
2026-01,atlag,brutto,nem_kozfoglalk,,855000,monthly,False
2026-01,atlag,brutto,nemzetgazdasag,,840600,monthly,True
2026-01,atlag,brutto,nonprofit,,739600,monthly,True
2026-01,atlag,brutto,oktatas,,762900,monthly,False
2026-01,atlag,brutto,penzugyi_szolgaltatas,,1174700,monthly,False
2026-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,474300,monthly,False
2026-01,atlag,brutto,szallitas_raktarozas,,662000,monthly,False
2026-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,912300,monthly,False
2026-01,atlag,brutto,vallalkozas,,722700,monthly,True
2026-01,atlag,brutto,viz_es_hulladekgazdalkodas,,660200,monthly,False
2026-01,atlag,netto,koltsegvetes,,887700,monthly,True
