date,measure,tax,scope,netto_koncepcio,value,period,incl_kozfoglalk,agazat,sorozat
2025-03-01,atlag,brutto,kozigazgatas,NA,743000,monthly,FALSE,Közigazgatás,saját ág
2025-03-01,atlag,brutto,mezogazdasag,NA,509800,monthly,FALSE,Mezőgazdaság,saját ág
2025-03-01,atlag,brutto,muveszet_szabadido,NA,632200,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-03-01,atlag,brutto,oktatas,NA,706300,monthly,FALSE,Oktatás,saját ág
2025-03-01,atlag,brutto,penzugyi_szolgaltatas,NA,1258900,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-03-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,459900,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-03-01,atlag,brutto,szallitas_raktarozas,NA,628700,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-03-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,963400,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-03-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,647000,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-04-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,582200,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-04-01,atlag,brutto,banyaszat,NA,783000,monthly,FALSE,Bányászat,saját ág
2025-04-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,758300,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-04-01,atlag,brutto,egyeb_szolgaltatas,NA,528400,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-04-01,atlag,brutto,energiaipar,NA,1111700,monthly,FALSE,Energiaipar,saját ág
2025-04-01,atlag,brutto,epitoipar,NA,536600,monthly,FALSE,Építőipar,saját ág
2025-04-01,atlag,brutto,feldolgozoipar,NA,741700,monthly,FALSE,Feldolgozóipar,saját ág
2025-04-01,atlag,brutto,ingatlanugyletek,NA,633900,monthly,FALSE,Ingatlanügyletek,saját ág
2025-04-01,atlag,brutto,kereskedelem,NA,617500,monthly,FALSE,Kereskedelem,saját ág
2025-04-01,atlag,brutto,kozigazgatas,NA,771200,monthly,FALSE,Közigazgatás,saját ág
2025-04-01,atlag,brutto,mezogazdasag,NA,536400,monthly,FALSE,Mezőgazdaság,saját ág
2025-04-01,atlag,brutto,muveszet_szabadido,NA,631000,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-04-01,atlag,brutto,oktatas,NA,722600,monthly,FALSE,Oktatás,saját ág
2025-04-01,atlag,brutto,penzugyi_szolgaltatas,NA,1302600,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-04-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,455800,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-04-01,atlag,brutto,szallitas_raktarozas,NA,667800,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-04-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,904800,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-04-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,719900,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-05-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,589500,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-05-01,atlag,brutto,banyaszat,NA,793300,monthly,FALSE,Bányászat,saját ág
2025-05-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,759300,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-05-01,atlag,brutto,egyeb_szolgaltatas,NA,535400,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-05-01,atlag,brutto,energiaipar,NA,1404900,monthly,FALSE,Energiaipar,saját ág
2025-05-01,atlag,brutto,epitoipar,NA,550100,monthly,FALSE,Építőipar,saját ág
2025-05-01,atlag,brutto,feldolgozoipar,NA,743200,monthly,FALSE,Feldolgozóipar,saját ág
2025-05-01,atlag,brutto,ingatlanugyletek,NA,619900,monthly,FALSE,Ingatlanügyletek,saját ág
2025-05-01,atlag,brutto,kereskedelem,NA,608700,monthly,FALSE,Kereskedelem,saját ág
2025-05-01,atlag,brutto,kozigazgatas,NA,748700,monthly,FALSE,Közigazgatás,saját ág
2025-05-01,atlag,brutto,mezogazdasag,NA,541700,monthly,FALSE,Mezőgazdaság,saját ág
2025-05-01,atlag,brutto,muveszet_szabadido,NA,653800,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-05-01,atlag,brutto,oktatas,NA,720500,monthly,FALSE,Oktatás,saját ág
2025-05-01,atlag,brutto,penzugyi_szolgaltatas,NA,1203400,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-05-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,446700,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-05-01,atlag,brutto,szallitas_raktarozas,NA,645600,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-05-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,884200,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-05-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,686900,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-06-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,580200,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-06-01,atlag,brutto,banyaszat,NA,812800,monthly,FALSE,Bányászat,saját ág
2025-06-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,769900,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-06-01,atlag,brutto,egyeb_szolgaltatas,NA,546300,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-06-01,atlag,brutto,energiaipar,NA,956800,monthly,FALSE,Energiaipar,saját ág
2025-06-01,atlag,brutto,epitoipar,NA,560900,monthly,FALSE,Építőipar,saját ág
2025-06-01,atlag,brutto,feldolgozoipar,NA,735100,monthly,FALSE,Feldolgozóipar,saját ág
2025-06-01,atlag,brutto,ingatlanugyletek,NA,647000,monthly,FALSE,Ingatlanügyletek,saját ág
2025-06-01,atlag,brutto,kereskedelem,NA,617600,monthly,FALSE,Kereskedelem,saját ág
2025-06-01,atlag,brutto,kozigazgatas,NA,795500,monthly,FALSE,Közigazgatás,saját ág
2025-06-01,atlag,brutto,mezogazdasag,NA,553100,monthly,FALSE,Mezőgazdaság,saját ág
2025-06-01,atlag,brutto,muveszet_szabadido,NA,677900,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-06-01,atlag,brutto,oktatas,NA,740100,monthly,FALSE,Oktatás,saját ág
2025-06-01,atlag,brutto,penzugyi_szolgaltatas,NA,1116800,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-06-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,454300,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-06-01,atlag,brutto,szallitas_raktarozas,NA,659200,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-06-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,879900,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-06-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,687900,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-07-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,574700,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-07-01,atlag,brutto,banyaszat,NA,834900,monthly,FALSE,Bányászat,saját ág
2025-07-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,767300,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-07-01,atlag,brutto,egyeb_szolgaltatas,NA,544700,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-07-01,atlag,brutto,energiaipar,NA,991900,monthly,FALSE,Energiaipar,saját ág
2025-07-01,atlag,brutto,epitoipar,NA,550600,monthly,FALSE,Építőipar,saját ág
2025-07-01,atlag,brutto,feldolgozoipar,NA,728900,monthly,FALSE,Feldolgozóipar,saját ág
2025-07-01,atlag,brutto,ingatlanugyletek,NA,611200,monthly,FALSE,Ingatlanügyletek,saját ág
2025-07-01,atlag,brutto,kereskedelem,NA,607500,monthly,FALSE,Kereskedelem,saját ág
2025-07-01,atlag,brutto,kozigazgatas,NA,779700,monthly,FALSE,Közigazgatás,saját ág
2025-07-01,atlag,brutto,mezogazdasag,NA,561700,monthly,FALSE,Mezőgazdaság,saját ág
2025-07-01,atlag,brutto,muveszet_szabadido,NA,632600,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-07-01,atlag,brutto,oktatas,NA,737000,monthly,FALSE,Oktatás,saját ág
2025-07-01,atlag,brutto,penzugyi_szolgaltatas,NA,1080100,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-07-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,442000,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-07-01,atlag,brutto,szallitas_raktarozas,NA,632800,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-07-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,862100,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-07-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,653600,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-08-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,576000,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-08-01,atlag,brutto,banyaszat,NA,820000,monthly,FALSE,Bányászat,saját ág
2025-08-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,761000,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-08-01,atlag,brutto,egyeb_szolgaltatas,NA,536000,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-08-01,atlag,brutto,energiaipar,NA,1019500,monthly,FALSE,Energiaipar,saját ág
2025-08-01,atlag,brutto,epitoipar,NA,544800,monthly,FALSE,Építőipar,saját ág
2025-08-01,atlag,brutto,feldolgozoipar,NA,710700,monthly,FALSE,Feldolgozóipar,saját ág
2025-08-01,atlag,brutto,ingatlanugyletek,NA,606700,monthly,FALSE,Ingatlanügyletek,saját ág
2025-08-01,atlag,brutto,kereskedelem,NA,606900,monthly,FALSE,Kereskedelem,saját ág
2025-08-01,atlag,brutto,kozigazgatas,NA,749200,monthly,FALSE,Közigazgatás,saját ág
2025-08-01,atlag,brutto,mezogazdasag,NA,540500,monthly,FALSE,Mezőgazdaság,saját ág
2025-08-01,atlag,brutto,muveszet_szabadido,NA,658700,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-08-01,atlag,brutto,oktatas,NA,711000,monthly,FALSE,Oktatás,saját ág
2025-08-01,atlag,brutto,penzugyi_szolgaltatas,NA,1062000,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-08-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,448900,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-08-01,atlag,brutto,szallitas_raktarozas,NA,636900,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-08-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,845700,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-08-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,658700,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-09-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,571400,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-09-01,atlag,brutto,banyaszat,NA,769000,monthly,FALSE,Bányászat,saját ág
2025-09-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,759800,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-09-01,atlag,brutto,egyeb_szolgaltatas,NA,539100,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-09-01,atlag,brutto,energiaipar,NA,934300,monthly,FALSE,Energiaipar,saját ág
2025-09-01,atlag,brutto,epitoipar,NA,545600,monthly,FALSE,Építőipar,saját ág
2025-09-01,atlag,brutto,feldolgozoipar,NA,713400,monthly,FALSE,Feldolgozóipar,saját ág
2025-09-01,atlag,brutto,ingatlanugyletek,NA,610500,monthly,FALSE,Ingatlanügyletek,saját ág
2025-09-01,atlag,brutto,kereskedelem,NA,604800,monthly,FALSE,Kereskedelem,saját ág
2025-09-01,atlag,brutto,kozigazgatas,NA,789800,monthly,FALSE,Közigazgatás,saját ág
2025-09-01,atlag,brutto,mezogazdasag,NA,541600,monthly,FALSE,Mezőgazdaság,saját ág
2025-09-01,atlag,brutto,muveszet_szabadido,NA,647900,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-09-01,atlag,brutto,oktatas,NA,701100,monthly,FALSE,Oktatás,saját ág
2025-09-01,atlag,brutto,penzugyi_szolgaltatas,NA,1044200,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-09-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,444800,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-09-01,atlag,brutto,szallitas_raktarozas,NA,623700,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-09-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,903000,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-09-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,654600,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-10-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,577900,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-10-01,atlag,brutto,banyaszat,NA,783600,monthly,FALSE,Bányászat,saját ág
2025-10-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,757700,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-10-01,atlag,brutto,egyeb_szolgaltatas,NA,533100,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-10-01,atlag,brutto,energiaipar,NA,975300,monthly,FALSE,Energiaipar,saját ág
2025-10-01,atlag,brutto,epitoipar,NA,546900,monthly,FALSE,Építőipar,saját ág
2025-10-01,atlag,brutto,feldolgozoipar,NA,721700,monthly,FALSE,Feldolgozóipar,saját ág
2025-10-01,atlag,brutto,ingatlanugyletek,NA,608300,monthly,FALSE,Ingatlanügyletek,saját ág
2025-10-01,atlag,brutto,kereskedelem,NA,610500,monthly,FALSE,Kereskedelem,saját ág
2025-10-01,atlag,brutto,kozigazgatas,NA,788100,monthly,FALSE,Közigazgatás,saját ág
2025-10-01,atlag,brutto,mezogazdasag,NA,550600,monthly,FALSE,Mezőgazdaság,saját ág
2025-10-01,atlag,brutto,muveszet_szabadido,NA,656800,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-10-01,atlag,brutto,oktatas,NA,723000,monthly,FALSE,Oktatás,saját ág
2025-10-01,atlag,brutto,penzugyi_szolgaltatas,NA,1072400,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-10-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,451800,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-10-01,atlag,brutto,szallitas_raktarozas,NA,641500,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-10-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,857800,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-10-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,670700,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-11-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,616900,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-11-01,atlag,brutto,banyaszat,NA,882000,monthly,FALSE,Bányászat,saját ág
2025-11-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,809500,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-11-01,atlag,brutto,egyeb_szolgaltatas,NA,595600,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-11-01,atlag,brutto,energiaipar,NA,1052100,monthly,FALSE,Energiaipar,saját ág
2025-11-01,atlag,brutto,epitoipar,NA,607400,monthly,FALSE,Építőipar,saját ág
2025-11-01,atlag,brutto,feldolgozoipar,NA,816800,monthly,FALSE,Feldolgozóipar,saját ág
2025-11-01,atlag,brutto,ingatlanugyletek,NA,667400,monthly,FALSE,Ingatlanügyletek,saját ág
2025-11-01,atlag,brutto,kereskedelem,NA,660900,monthly,FALSE,Kereskedelem,saját ág
2025-11-01,atlag,brutto,kozigazgatas,NA,904400,monthly,FALSE,Közigazgatás,saját ág
2025-11-01,atlag,brutto,mezogazdasag,NA,564900,monthly,FALSE,Mezőgazdaság,saját ág
2025-11-01,atlag,brutto,muveszet_szabadido,NA,747000,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-11-01,atlag,brutto,oktatas,NA,799200,monthly,FALSE,Oktatás,saját ág
2025-11-01,atlag,brutto,penzugyi_szolgaltatas,NA,1107600,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-11-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,470100,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-11-01,atlag,brutto,szallitas_raktarozas,NA,664100,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-11-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,929200,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-11-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,730100,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2025-12-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,630300,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2025-12-01,atlag,brutto,banyaszat,NA,953000,monthly,FALSE,Bányászat,saját ág
2025-12-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,805200,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2025-12-01,atlag,brutto,egyeb_szolgaltatas,NA,682300,monthly,FALSE,Egyéb szolgáltatás,saját ág
2025-12-01,atlag,brutto,energiaipar,NA,1239700,monthly,FALSE,Energiaipar,saját ág
2025-12-01,atlag,brutto,epitoipar,NA,632000,monthly,FALSE,Építőipar,saját ág
2025-12-01,atlag,brutto,feldolgozoipar,NA,811000,monthly,FALSE,Feldolgozóipar,saját ág
2025-12-01,atlag,brutto,ingatlanugyletek,NA,755100,monthly,FALSE,Ingatlanügyletek,saját ág
2025-12-01,atlag,brutto,kereskedelem,NA,681700,monthly,FALSE,Kereskedelem,saját ág
2025-12-01,atlag,brutto,kozigazgatas,NA,845500,monthly,FALSE,Közigazgatás,saját ág
2025-12-01,atlag,brutto,mezogazdasag,NA,660800,monthly,FALSE,Mezőgazdaság,saját ág
2025-12-01,atlag,brutto,muveszet_szabadido,NA,842600,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2025-12-01,atlag,brutto,oktatas,NA,844400,monthly,FALSE,Oktatás,saját ág
2025-12-01,atlag,brutto,penzugyi_szolgaltatas,NA,1550300,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2025-12-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,489800,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2025-12-01,atlag,brutto,szallitas_raktarozas,NA,703700,monthly,FALSE,"Szállítás, raktározás",saját ág
2025-12-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,1014400,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2025-12-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,903100,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2026-01-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,608600,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2026-01-01,atlag,brutto,banyaszat,NA,827600,monthly,FALSE,Bányászat,saját ág
2026-01-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,787000,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2026-01-01,atlag,brutto,egyeb_szolgaltatas,NA,565600,monthly,FALSE,Egyéb szolgáltatás,saját ág
2026-01-01,atlag,brutto,energiaipar,NA,986400,monthly,FALSE,Energiaipar,saját ág
2026-01-01,atlag,brutto,epitoipar,NA,569300,monthly,FALSE,Építőipar,saját ág
2026-01-01,atlag,brutto,feldolgozoipar,NA,744300,monthly,FALSE,Feldolgozóipar,saját ág
2026-01-01,atlag,brutto,ingatlanugyletek,NA,639600,monthly,FALSE,Ingatlanügyletek,saját ág
2026-01-01,atlag,brutto,kereskedelem,NA,644100,monthly,FALSE,Kereskedelem,saját ág
2026-01-01,atlag,brutto,kozigazgatas,NA,NA,monthly,FALSE,Közigazgatás,saját ág
2026-01-01,atlag,brutto,mezogazdasag,NA,550400,monthly,FALSE,Mezőgazdaság,saját ág
2026-01-01,atlag,brutto,muveszet_szabadido,NA,681200,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2026-01-01,atlag,brutto,oktatas,NA,762900,monthly,FALSE,Oktatás,saját ág
2026-01-01,atlag,brutto,penzugyi_szolgaltatas,NA,1174700,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2026-01-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,474300,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2026-01-01,atlag,brutto,szallitas_raktarozas,NA,662000,monthly,FALSE,"Szállítás, raktározás",saját ág
2026-01-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,912300,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2026-01-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,660200,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2026-02-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,602000,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2026-02-01,atlag,brutto,banyaszat,NA,763800,monthly,FALSE,Bányászat,saját ág
2026-02-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,774400,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2026-02-01,atlag,brutto,egyeb_szolgaltatas,NA,570800,monthly,FALSE,Egyéb szolgáltatás,saját ág
2026-02-01,atlag,brutto,energiaipar,NA,969700,monthly,FALSE,Energiaipar,saját ág
2026-02-01,atlag,brutto,epitoipar,NA,567400,monthly,FALSE,Építőipar,saját ág
2026-02-01,atlag,brutto,feldolgozoipar,NA,745000,monthly,FALSE,Feldolgozóipar,saját ág
2026-02-01,atlag,brutto,ingatlanugyletek,NA,639500,monthly,FALSE,Ingatlanügyletek,saját ág
2026-02-01,atlag,brutto,kereskedelem,NA,653100,monthly,FALSE,Kereskedelem,saját ág
2026-02-01,atlag,brutto,kozigazgatas,NA,837700,monthly,FALSE,Közigazgatás,saját ág
2026-02-01,atlag,brutto,mezogazdasag,NA,535500,monthly,FALSE,Mezőgazdaság,saját ág
2026-02-01,atlag,brutto,muveszet_szabadido,NA,717000,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2026-02-01,atlag,brutto,oktatas,NA,772300,monthly,FALSE,Oktatás,saját ág
2026-02-01,atlag,brutto,penzugyi_szolgaltatas,NA,1103000,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2026-02-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,469400,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2026-02-01,atlag,brutto,szallitas_raktarozas,NA,655700,monthly,FALSE,"Szállítás, raktározás",saját ág
2026-02-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,892200,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2026-02-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,704000,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2026-03-01,atlag,brutto,adminisztrativ_szolgaltatasok,NA,651100,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2026-03-01,atlag,brutto,banyaszat,NA,860200,monthly,FALSE,Bányászat,saját ág
2026-03-01,atlag,brutto,egeszsegugyi_szocialis_ellatas,NA,781600,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2026-03-01,atlag,brutto,egyeb_szolgaltatas,NA,586500,monthly,FALSE,Egyéb szolgáltatás,saját ág
2026-03-01,atlag,brutto,energiaipar,NA,1280600,monthly,FALSE,Energiaipar,saját ág
2026-03-01,atlag,brutto,epitoipar,NA,603700,monthly,FALSE,Építőipar,saját ág
2026-03-01,atlag,brutto,feldolgozoipar,NA,822900,monthly,FALSE,Feldolgozóipar,saját ág
2026-03-01,atlag,brutto,ingatlanugyletek,NA,669100,monthly,FALSE,Ingatlanügyletek,saját ág
2026-03-01,atlag,brutto,kereskedelem,NA,686200,monthly,FALSE,Kereskedelem,saját ág
2026-03-01,atlag,brutto,kozigazgatas,NA,856400,monthly,FALSE,Közigazgatás,saját ág
2026-03-01,atlag,brutto,mezogazdasag,NA,563400,monthly,FALSE,Mezőgazdaság,saját ág
2026-03-01,atlag,brutto,muveszet_szabadido,NA,720600,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2026-03-01,atlag,brutto,oktatas,NA,790600,monthly,FALSE,Oktatás,saját ág
2026-03-01,atlag,brutto,penzugyi_szolgaltatas,NA,1363000,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2026-03-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,491800,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2026-03-01,atlag,brutto,szallitas_raktarozas,NA,693000,monthly,FALSE,"Szállítás, raktározás",saját ág
2026-03-01,atlag,brutto,tudomanyos_muszaki_tevekenyseg,NA,1079400,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2026-03-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,728100,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2026-04-01,atlag,brutto,adminisztrativ_szolgaltatas,NA,631800,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2026-04-01,atlag,brutto,banyaszat,NA,961500,monthly,FALSE,Bányászat,saját ág
2026-04-01,atlag,brutto,egeszsegugy_szocialis_ellatas,NA,807700,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2026-04-01,atlag,brutto,egyeb_szolgaltatas,NA,555100,monthly,FALSE,Egyéb szolgáltatás,saját ág
2026-04-01,atlag,brutto,energiaipar,NA,1100700,monthly,FALSE,Energiaipar,saját ág
2026-04-01,atlag,brutto,epitoipar,NA,588400,monthly,FALSE,Építőipar,saját ág
2026-04-01,atlag,brutto,feldolgozoipar,NA,804900,monthly,FALSE,Feldolgozóipar,saját ág
2026-04-01,atlag,brutto,ingatlanugyletek,NA,675800,monthly,FALSE,Ingatlanügyletek,saját ág
2026-04-01,atlag,brutto,kereskedelem,NA,682900,monthly,FALSE,Kereskedelem,saját ág
2026-04-01,atlag,brutto,kozigazgatas,NA,872500,monthly,FALSE,Közigazgatás,saját ág
2026-04-01,atlag,brutto,mezogazdasag,NA,578800,monthly,FALSE,Mezőgazdaság,saját ág
2026-04-01,atlag,brutto,muveszet_sport_szabadido,NA,728600,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2026-04-01,atlag,brutto,oktatas,NA,784000,monthly,FALSE,Oktatás,saját ág
2026-04-01,atlag,brutto,penzugyi_szolgaltatas,NA,1419100,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
